gene_by_taxon	geneID	taxon	term	Estimate	Std.Error	t.value	p.value	fdr
K03151 msi	K03151	msi	MediumUrban	-3.0499601282630335	0.6427682320224496	-4.7450386878431	8.338280775570461e-6	4.7507221441514714e-4
K03166 msi	K03166	msi	MediumUrban	-1.8549593213109703	0.7016112191843069	-2.6438564130538644	0.0097595080877896	0.02611536788982991
K03167 msi	K03167	msi	MediumUrban	-2.568713862997094	0.6877692942735781	-3.7348481305932237	3.3904862410329275e-4	0.002727279641857906
K03168 msi	K03168	msi	MediumUrban	-2.287248695767746	0.68557811970907	-3.336233508645749	0.0012608681522454132	0.006280600565891902
K03169 sutt	K03169	sutt	MediumUrban	1.511237056934181	0.5791943162825455	2.6092056058729725	0.010721581362588939	0.028145628692750016
K03177 sutt	K03177	sutt	MediumUrban	2.201456724931424	0.6059132185034769	3.633287173316209	4.779609750237959e-4	0.0033669381110404085
K03186 msi	K03186	msi	MediumUrban	-1.7250040919538787	0.5966372749195966	-2.891210731321374	0.00487083606682173	0.01580035514319147
K03215 sutt	K03215	sutt	MediumUrban	1.539290576575229	0.6407938779900489	2.402161801862803	0.018476599129507176	0.04342746371139569
K03216 sutt	K03216	sutt	MediumUrban	1.8454352430228391	0.663885769643275	2.7797481545875655	0.006696372919709611	0.01975720436409986
K03217 sutt	K03217	sutt	MediumUrban	2.2637411766051923	0.6792843748944349	3.332538271555255	0.0012757512243317761	0.006301999305257176
K03231 msi	K03231	msi	MediumUrban	-2.9284360785830468	0.6787739818663825	-4.3143021930966015	4.3001853131255416e-5	9.751182124335157e-4
K03234 msi	K03234	msi	MediumUrban	-2.714606791181752	0.710489412555264	-3.820756148101787	2.52443101394375e-4	0.0023593342864460212
K03242 msi	K03242	msi	MediumUrban	-2.7405368439689846	0.6696558369423105	-4.0924556955740785	9.675861494283439e-5	0.001483264132560922
K03243 msi	K03243	msi	MediumUrban	-2.017365187715727	0.7167307293326238	-2.8146765656248265	0.0060661201472995	0.018399276523210332
K03263 msi	K03263	msi	MediumUrban	-2.2865170307301352	0.5266575345507599	-4.341563313397841	3.8858827343909385e-5	9.160679990678044e-4
K03264 msi	K03264	msi	MediumUrban	-2.3533611992718764	0.6325555200633534	-3.7204025964964726	3.561454324998549e-4	0.002789415377572877
K03270 sutt	K03270	sutt	MediumUrban	2.168354219987795	0.5865785228185681	3.6966137279773514	3.8610128666753327e-4	0.0029370835896338553
K03274 sutt	K03274	sutt	MediumUrban	2.757023779117063	0.5274077491673824	5.227499564558108	1.2114559982757209e-6	1.8837463489502902e-4
K03282 sutt	K03282	sutt	MediumUrban	2.06595697365792	0.6291902801912338	3.2835169879452057	0.001489465063828894	0.006967419090327302
K03307 msi	K03307	msi	MediumUrban	-2.468495971395167	0.6939698452066192	-3.5570651786176803	6.160810261034435e-4	0.004018873762061093
K03308 msi	K03308	msi	MediumUrban	-2.448466152667015	0.7037263916521319	-3.4792870946885674	7.954655720090895e-4	0.004699760612788194
K03308 sutt	K03308	sutt	MediumUrban	2.010421964674967	0.5271671956291545	3.813632527486091	2.58733505416326e-4	0.0023694018322933546
K03311 sutt	K03311	sutt	MediumUrban	1.6750842935797257	0.5574222012558956	3.0050548575311327	0.0034891107882235248	0.012705711477075795
K03320 msi	K03320	msi	MediumUrban	-2.6006194822511928	0.667298909197906	-3.8972332284749873	1.934880819282492e-4	0.0020591226566185595
K03321 sutt	K03321	sutt	MediumUrban	1.927525506795567	0.6048399444079439	3.1868356655616594	0.0020127867706612344	0.008557938037400712
K03326 sutt	K03326	sutt	MediumUrban	1.2177573835162872	0.3380721269650289	3.602063839005146	5.305529961269175e-4	0.003630019206259168
K03330 msi	K03330	msi	MediumUrban	-3.17648290786555	0.692381759944631	-4.587762260114376	1.5323585594557887e-5	5.884751177522956e-4
K03385 sutt	K03385	sutt	MediumUrban	1.5775844379040782	0.6261580414864513	2.519466865200698	0.013624325603403178	0.03403936963452567
K03388 msi	K03388	msi	MediumUrban	-2.458671687500826	0.709140906225146	-3.4671130461062685	8.276616386655307e-4	0.004818245383038212
K03389 msi	K03389	msi	MediumUrban	-3.280027855434363	0.6193609017839307	-5.295826465614758	9.154244834947959e-7	1.859325013491377e-4
K03390 msi	K03390	msi	MediumUrban	-2.103615756722226	0.556327215765836	-3.781256241124935	2.892556674733844e-4	0.002513568409686599
K03399 msi	K03399	msi	MediumUrban	-2.3051655799643855	0.6013260301460627	-3.833470470926493	2.4157693657624288e-4	0.002319333411242074
K03420 msi	K03420	msi	MediumUrban	-2.139557488573932	0.6754560975931458	-3.1675744673825905	0.00213572937351121	0.008874645093071887
K03421 msi	K03421	msi	MediumUrban	-1.5802151911256102	0.6484403808280524	-2.436947540354735	0.016897788663027092	0.04058853499922012
K03422 msi	K03422	msi	MediumUrban	-1.4343927081330732	0.5504796685012973	-2.605714234711455	0.0108231297273723	0.028266891867613806
K03424 mru	K03424	mru	MediumUrban	-1.8009837097373098	0.6219541032840252	-2.895685871719158	0.0048081515227647075	0.01566102431696685
K03424 msi	K03424	msi	MediumUrban	-2.8285283668415113	0.684471008279517	-4.13242976346257	8.375500669338685e-5	0.0013762301056618274
K03424 sutt	K03424	sutt	MediumUrban	1.7492201453612586	0.6823895911518942	2.5633746001437716	0.012125716991577383	0.031011097912938504
K03431 msi	K03431	msi	MediumUrban	-2.2391500171245493	0.7031479048948088	-3.1844651765826235	0.0020275525841238675	0.00860535241140629
K03431 sutt	K03431	sutt	MediumUrban	1.5138361151204298	0.5607356186051082	2.6997323959663277	0.008371977743980045	0.023479009432763823
K03439 sutt	K03439	sutt	MediumUrban	1.906848408950924	0.6440511553624372	2.96070955400717	0.003977339044651995	0.013724701833791883
K03462 msi	K03462	msi	MediumUrban	-3.040344864194952	0.6425301977565011	-4.731831865351717	8.778999549466167e-6	4.7507221441514714e-4
K03469 sutt	K03469	sutt	MediumUrban	2.2489591589096145	0.6427806927108094	3.4987969993701005	7.463236762917712e-4	0.0045101438407378356
K03470 meye	K03470	meye	MediumUrban	-0.8365176812120706	0.3450448130020739	-2.424374022417322	0.017453990889130282	0.041641234776572354
K03470 msi	K03470	msi	MediumUrban	-1.9278906207681483	0.5802329625493541	-3.3226147861328434	0.0013165402002352467	0.006410393081309043
K03470 sutt	K03470	sutt	MediumUrban	1.6607174761575454	0.6239359920031041	2.6616792386442154	0.009295781054261295	0.025237462588593093
K03495 sutt	K03495	sutt	MediumUrban	1.4096317145569666	0.5967736774255319	2.362087618606246	0.020457211231987925	0.04688028868466145
K03496 msi	K03496	msi	MediumUrban	-2.0295712913789465	0.6552825047863423	-3.0972462663881086	0.002646637367485635	0.0103559697638899
K03498 sutt	K03498	sutt	MediumUrban	1.5502782178353212	0.5700160019849311	2.7197099948718706	0.007921189908499921	0.02247956277966426
K03500 sutt	K03500	sutt	MediumUrban	1.9153923821385321	0.6441383512807244	2.973572957316087	0.0038295819080801314	0.013389478007545952
K03501 sutt	K03501	sutt	MediumUrban	1.700268709988592	0.6172520398040712	2.754577709501443	0.007187090556113644	0.020868856846471447
K03517 msi	K03517	msi	MediumUrban	-2.314918286865761	0.634409452771851	-3.6489341020242674	4.535048967601442e-4	0.003292058412152144
K03522 sutt	K03522	sutt	MediumUrban	1.4386759701410214	0.5975544498402445	2.4076064876190775	0.018221116898835116	0.04299750181974868
K03524 msi	K03524	msi	MediumUrban	-2.8618423518038787	0.624719099253836	-4.581006655986765	1.5725634274684183e-5	5.9432913028608e-4
K03525 sutt	K03525	sutt	MediumUrban	2.5634879290496886	0.6011734594727842	4.2641402221878035	5.176558617385459e-5	0.00108117421649077
K03526 sutt	K03526	sutt	MediumUrban	2.6381169915502674	0.6143922378490407	4.293864455036403	4.6384313035795224e-5	0.001013220636130536
K03529 sutt	K03529	sutt	MediumUrban	2.2629626201055	0.6620291148644306	3.4182222039719603	9.697692368721967e-4	0.005325485072105031
K03531 msi	K03531	msi	MediumUrban	-2.649462581241503	0.6666238021804883	-3.9744494159603403	1.4745134809987935e-4	0.0018305985532391083
K03539 msi	K03539	msi	MediumUrban	-2.021988894869966	0.5569480195579446	-3.6304804467656417	4.824782395345519e-4	0.0033766383249483585
K03546 msi	K03546	msi	MediumUrban	-1.9359252669354567	0.6934634697132415	-2.7916759158719544	0.006474706297615651	0.0192422680645212
K03546 sutt	K03546	sutt	MediumUrban	1.584552544391456	0.5385024868820429	2.9425166698228207	0.004195320585293431	0.014249726552901083
K03547 msi	K03547	msi	MediumUrban	-2.0720642394947686	0.6494405404972726	-3.1905372552015336	0.0019899302107530214	0.008496203973469216
K03552 msi	K03552	msi	MediumUrban	-1.6466737154885025	0.5662580739977862	-2.9079915874099136	0.004639592004614434	0.015240090366962252
K03555 sutt	K03555	sutt	MediumUrban	1.9327795759754127	0.6671038388244723	2.8972694556536105	0.0047861483551351015	0.01561071127887216
K03558 sutt	K03558	sutt	MediumUrban	2.218914605170175	0.5574284413016777	3.980626822680023	1.4426104050356913e-4	0.0018089756814439306
K03562 sutt	K03562	sutt	MediumUrban	2.3814370097505373	0.6417808523664195	3.7106700846083758	3.6812344990161335e-4	0.0028643854059337954
K03568 msi	K03568	msi	MediumUrban	-2.751358937645499	0.6983287642125344	-3.939919245268452	1.665670288126921e-4	0.0019153645495807877
K03569 msi	K03569	msi	MediumUrban	-2.113123181871357	0.6857646459119733	-3.081411668665409	0.00277637456045714	0.010726395581544361
K03572 sutt	K03572	sutt	MediumUrban	2.0434942364261492	0.6690275653991566	3.0544245739814255	0.0030111931332208477	0.011397366777670696
K03574 msi	K03574	msi	MediumUrban	-1.6980600154805225	0.6661886695264316	-2.5489175861961284	0.012601876930158292	0.03198834645064701
K03578 sutt	K03578	sutt	MediumUrban	2.0349030527060332	0.5439232671407087	3.7411583133832362	3.318281004404945e-4	0.002705762695715128
K03583 sutt	K03583	sutt	MediumUrban	2.2158283734869566	0.6322753502232472	3.5045306964830747	7.324360999669655e-4	0.004471616292362423
K03585 sutt	K03585	sutt	MediumUrban	1.8714935286126435	0.649885352908547	2.879728740210588	0.005035124758790911	0.016178990621701972
K03587 sutt	K03587	sutt	MediumUrban	1.4315180331797484	0.568877748177043	2.516389571866747	0.013735353121488119	0.03428079222459456
K03592 msi	K03592	msi	MediumUrban	-2.1662691503781932	0.6574398772542994	-3.2950072323347595	0.0014365527288212859	0.006810481910435987
K03593 msi	K03593	msi	MediumUrban	-2.8400274100954848	0.6286022254456171	-4.518004065420203	2.000236755440457e-5	6.697679358654804e-4
K03593 sutt	K03593	sutt	MediumUrban	1.7340764293134374	0.6772452310853301	2.560485256624791	0.01221956325774932	0.031217575232511945
K03596 sutt	K03596	sutt	MediumUrban	1.4294325864552286	0.4781954449937746	2.9892225060275046	0.0036566684971002616	0.013080459758608094
K03601 meb	K03601	meb	MediumUrban	-1.7924764519634249	0.6826149936919507	-2.625896689243147	0.010247924949346078	0.027202128544473812
K03601 meye	K03601	meye	MediumUrban	-1.6001045326605863	0.6862943754436827	-2.331513399954843	0.02209278862625253	0.049765569586614454
K03601 msi	K03601	msi	MediumUrban	-1.6809349932592696	0.6331891831886612	-2.654712111148665	0.009474621343859943	0.02563531070423923
K03601 sutt	K03601	sutt	MediumUrban	0.7653027872134449	0.3231337369855441	2.3683778560320428	0.020134359065113537	0.04618488336612267
K03605 sutt	K03605	sutt	MediumUrban	1.4920147346232098	0.6378810589617696	2.3390171469453076	0.02168099919562605	0.049070778597704964
K03611 sutt	K03611	sutt	MediumUrban	1.8504103601784878	0.6532034017315388	2.832824132993403	0.005760576648040182	0.017789796367034597
K03616 sutt	K03616	sutt	MediumUrban	1.6729591674294682	0.6364846783662877	2.6284358827357415	0.010177553090419648	0.0270757026908259
K03620 sutt	K03620	sutt	MediumUrban	1.6953131004636521	0.7115743046448005	2.382482179861608	0.019426838733161894	0.04499543095686622
K03624 sutt	K03624	sutt	MediumUrban	1.6234077137282916	0.6724281018904432	2.4142472766445873	0.017913773767814185	0.04252511998122191
K03637 msi	K03637	msi	MediumUrban	-3.0591353223710245	0.578960153257682	-5.283844328764147	9.616407212981533e-7	1.859325013491377e-4
K03637 sutt	K03637	sutt	MediumUrban	1.517725870463548	0.5471303348030323	2.77397499996035	0.006806136150532534	0.019982010079430287
K03638 msi	K03638	msi	MediumUrban	-1.3156021936361948	0.562713408680833	-2.3379613375845376	0.021738525676189967	0.04915425416430039
K03639 msi	K03639	msi	MediumUrban	-2.172549957556708	0.6586475999903036	-3.2985012889877554	0.0014208155846192156	0.006775083941287887
K03639 sutt	K03639	sutt	MediumUrban	1.966847832267147	0.6580229686399203	2.989026106995111	0.0036587930278172997	0.013080459758608094
K03640 sutt	K03640	sutt	MediumUrban	2.207541443050058	0.65031998582257	3.394546517369916	0.0010465727922627382	0.0056123644558053595
K03646 sutt	K03646	sutt	MediumUrban	2.2695550621506313	0.5453219900018179	4.161862356115632	7.52726947620388e-5	0.0013082064688205428
K03654 sutt	K03654	sutt	MediumUrban	1.9694879965956902	0.677907862308541	2.9052443644609967	0.004676743416848549	0.015337914704568039
K03655 sutt	K03655	sutt	MediumUrban	1.8024773494536082	0.6689077677585858	2.6946575243003257	0.008490150696962705	0.023777295382121116
K03657 meye	K03657	meye	MediumUrban	-0.8705829521682366	0.3584636103996779	-2.428650850214778	0.01726299414396545	0.04126826210520255
K03657 msi	K03657	msi	MediumUrban	-2.3600036821235615	0.618502848278958	-3.8156714858961323	2.569179194043983e-4	0.0023630057771526856
K03657 sutt	K03657	sutt	MediumUrban	1.5825553125656342	0.6701369611686951	2.361540109361695	0.020485528856174575	0.04690004250629968
K03658 msi	K03658	msi	MediumUrban	-1.9083930668453861	0.6824800194494036	-2.796262179785128	0.006391277770052004	0.019141675937728076
K03664 sutt	K03664	sutt	MediumUrban	2.6501757817352654	0.6256824253383658	4.235656419951486	5.7484043063142937e-5	0.001159911072316469
K03671 sutt	K03671	sutt	MediumUrban	1.6609318630572527	0.6369354299932439	2.6076926872710953	0.01076547907999654	0.028198686127031643
K03686 msi	K03686	msi	MediumUrban	-2.359022126297625	0.6821254633909297	-3.458340514911488	8.516203046452524e-4	0.004909704468184857
K03687 sutt	K03687	sutt	MediumUrban	2.027768823330704	0.6553098839183027	3.094366303779885	0.0026698060387835374	0.010420997013678037
K03699 msi	K03699	msi	MediumUrban	-2.503573189015972	0.6555072270567371	-3.8192915130122223	2.537243863605212e-4	0.0023593342864460212
K03699 sutt	K03699	sutt	MediumUrban	2.2168975312261185	0.5568236009571027	3.9813282472502576	1.4390300141359e-4	0.0018089756814439306
K03701 mru	K03701	mru	MediumUrban	-2.699306819656474	0.6216529961329446	-4.342143987799923	3.877491510308111e-5	9.160679990678044e-4
K03701 msi	K03701	msi	MediumUrban	-2.5606847874467538	0.7209277856346522	-3.5519296640682447	6.26632956234349e-4	0.004050354146455955
K03701 sutt	K03701	sutt	MediumUrban	2.0121645283953042	0.6620929335002592	3.0390968194716677	0.003152641615096369	0.011710719610905192
K03702 mru	K03702	mru	MediumUrban	-1.5582980250923861	0.4110868724268786	-3.790678150077794	2.8003619553559846e-4	0.0024513462557730144
K03702 msi	K03702	msi	MediumUrban	-2.096231732553425	0.7216674187607327	-2.904706071050197	0.00468405493589378	0.015340763139426533
K03702 sutt	K03702	sutt	MediumUrban	2.0745504971853763	0.5620650019248862	3.6909440902399706	3.935863940215734e-4	0.002974893412572332
K03703 mol	K03703	mol	MediumUrban	-1.0267282156193671	0.440440141609245	-2.3311413257383617	0.022113386233783325	0.049765569586614454
K03709 msi	K03709	msi	MediumUrban	-1.9392540204122473	0.5728772582690543	-3.3851125916076565	0.001078743503778031	0.005707751738878871
K03711 sutt	K03711	sutt	MediumUrban	1.9455446232379086	0.5707709585885045	3.4086258138451346	0.0010002366811161039	0.005424973890062514
K03718 msi	K03718	msi	MediumUrban	-2.0422447450562884	0.5303554921774677	-3.8507091473145563	2.275552703970385e-4	0.0022447847494178478
K03722 sutt	K03722	sutt	MediumUrban	2.445976509127594	0.6650991400217989	3.6776118956452506	4.1173508001234824e-4	0.0030628944957811523
K03724 msi	K03724	msi	MediumUrban	-2.428966979192947	0.7365042070375915	-3.297967555355691	0.0014232089962482924	0.006775083941287887
K03725 msi	K03725	msi	MediumUrban	-2.742314417033062	0.7179373879064713	-3.8197125031052352	2.533554637039267e-4	0.0023593342864460212
K03726 msi	K03726	msi	MediumUrban	-2.606248789985138	0.7097724317894396	-3.6719498718968353	4.1968082888661713e-4	0.0030746463187047244
K03734 sutt	K03734	sutt	MediumUrban	3.214689945291077	0.6348784445394918	5.063473130864992	2.3575774222514575e-6	2.1601776226742557e-4
K03744 msi	K03744	msi	MediumUrban	-1.6503266752294246	0.6817995835043632	-2.420545150155351	0.017626579896077403	0.04201089763019049
K03750 msi	K03750	msi	MediumUrban	-3.327431455855949	0.6921378580789844	-4.807469230322369	6.5299629489147355e-6	4.318844939268329e-4
K03750 sutt	K03750	sutt	MediumUrban	2.638743658919168	0.6484660607286539	4.069208581177129	1.0519104839780279e-4	0.0015269148595945573
K03753 msi	K03753	msi	MediumUrban	-2.0837217589574584	0.650297963335547	-3.204256935189384	0.0019073115267711266	0.00827196492758115
K03756 sutt	K03756	sutt	MediumUrban	1.692994048363442	0.7031090549104562	2.407868362012564	0.018208908629713368	0.04299750181974868
K03770 sutt	K03770	sutt	MediumUrban	2.1653026247875014	0.6573928510305146	3.2937726983085085	0.001442152023152012	0.006813023744295516
K03775 sutt	K03775	sutt	MediumUrban	2.0462042621095806	0.6501828228499321	3.147121379092266	0.0022739274576809424	0.009292882717333481
K03779 sutt	K03779	sutt	MediumUrban	1.9090094043528354	0.5956908816255758	3.2046980459787395	0.0019047091588577961	0.00827196492758115
K03785 msi	K03785	msi	MediumUrban	-1.7734242516977288	0.6004093965852875	-2.9536917006691383	0.004060154383542104	0.013909679981602517
K03785 sutt	K03785	sutt	MediumUrban	1.3316722197441795	0.4201461727017223	3.169545044718482	0.0021228368125471592	0.008851969265630097
K03787 msi	K03787	msi	MediumUrban	-1.8689011818148507	0.6779323188354968	-2.75676661207879	0.007143146942129787	0.02079197172275186
K03787 sutt	K03787	sutt	MediumUrban	2.577712105386895	0.6313871688433155	4.082617184174325	1.0024491195259701e-4	0.0014954263567595336
K03798 sutt	K03798	sutt	MediumUrban	1.5580667867823286	0.6344887197320839	2.455625668869622	0.01610075426595666	0.03891969127638864
K03799 sutt	K03799	sutt	MediumUrban	2.5008391420436187	0.6516300067204518	3.837820720733744	2.3796265698000565e-4	0.0022988971929169986
K03831 sutt	K03831	sutt	MediumUrban	3.1227642136816014	0.613091178724027	5.093474383664657	2.088803512315297e-6	2.0864070173848718e-4
K03841 sutt	K03841	sutt	MediumUrban	1.9254292954066312	0.687961945944622	2.7987438938397617	0.006346544575118417	0.019079700294642617
K03923 sutt	K03923	sutt	MediumUrban	1.5466806647553921	0.64851668043715	2.384951245529738	0.019305281416184338	0.04480104780890341
K03975 sutt	K03975	sutt	MediumUrban	1.5733687422292912	0.6606113664075033	2.3816858477405405	0.019466188734604102	0.0450427554685057
K03977 sutt	K03977	sutt	MediumUrban	2.663351447620295	0.5630823662866724	4.729950016343344	8.84361329197327e-6	4.7507221441514714e-4
K03978 sutt	K03978	sutt	MediumUrban	2.596570606093957	0.5892263133670598	4.406745841434304	3.0455929394604285e-5	7.968743724016791e-4
K03980 sutt	K03980	sutt	MediumUrban	2.069584577109536	0.556020871839979	3.7221346930033157	3.5405295776844126e-4	0.0027821785229262663
K03981 sutt	K03981	sutt	MediumUrban	1.7026554783733263	0.617314792474439	2.7581640665833027	0.007115220669626023	0.020736034778922354
K04014 sutt	K04014	sutt	MediumUrban	2.2820669099412543	0.6645202039629479	3.434157300759056	9.211010162514945e-4	0.005172503584185869
K04015 sutt	K04015	sutt	MediumUrban	2.383346620554507	0.6468814810123104	3.6843636593596516	4.0244693269785725e-4	0.0030227954156264924
K04042 sutt	K04042	sutt	MediumUrban	2.1046339415236366	0.6525764726388964	3.225114649035527	0.0017878280821306712	0.007883676464545738
K04043 msi	K04043	msi	MediumUrban	-2.4038561337271025	0.6930762321932457	-3.468386336262144	8.242374966274545e-4	0.004818245383038212
K04043 sutt	K04043	sutt	MediumUrban	1.706343629006734	0.6056097354039	2.8175630761099315	0.006016547896879445	0.01827219456947699
K04044 sutt	K04044	sutt	MediumUrban	1.672362195731157	0.5836062617829298	2.8655658879019805	0.005244791138284337	0.016606180452466764
K04066 sutt	K04066	sutt	MediumUrban	2.2482710030130275	0.6712979402746335	3.3491403267128175	0.0012101542942938043	0.006148306701480873
K04068 sutt	K04068	sutt	MediumUrban	1.6573047007467339	0.647690983095288	2.558789212760913	0.012274955559810292	0.03125846971968803
K04075 sutt	K04075	sutt	MediumUrban	2.711781666465482	0.6462750219949361	4.196018063787602	6.646412711768173e-5	0.0012572423630792123
K04076 meye	K04076	meye	MediumUrban	-1.3023909257702289	0.4844306801207346	-2.6884980229692186	0.008635618473953523	0.024048429925711507
K04076 msi	K04076	msi	MediumUrban	-2.4955594322189696	0.695576469521041	-3.587757121711374	5.564432204300335e-4	0.003733023612066084
K04077 sutt	K04077	sutt	MediumUrban	1.9709649932960627	0.5922145987298322	3.3281263202956186	0.0012937370961009229	0.0063382469667002
K04082 sutt	K04082	sutt	MediumUrban	2.3846606973163285	0.6044189831217459	3.9453769056025743	1.6339537318697556e-4	0.0019153645495807877
K04084 msi	K04084	msi	MediumUrban	-1.7280762966357688	0.5626779085277739	-3.0711642850120366	0.0028634589349004107	0.010961247144691122
K04084 sutt	K04084	sutt	MediumUrban	1.819319864428577	0.6487871545289419	2.8041860134384313	0.006249451861531851	0.018907172658586196
K04087 sutt	K04087	sutt	MediumUrban	2.3900318521967243	0.5689042121319925	4.201114706533775	6.523798325167618e-5	0.0012526745009858145
K04480 msi	K04480	msi	MediumUrban	-3.138508854903876	0.6737990605429697	-4.657929995293792	1.1695589352466878e-5	5.24201352067933e-4
K04483 msi	K04483	msi	MediumUrban	-2.338294221880273	0.6744090744350115	-3.4671749098856464	8.27494964193181e-4	0.004818245383038212
K04487 meye	K04487	meye	MediumUrban	-1.580248482590677	0.4833053526355531	-3.269668903878865	0.0015556630804346781	0.007220338780730932
K04487 msi	K04487	msi	MediumUrban	-2.064697768271271	0.6962589308282743	-2.9654165668152976	0.003922670688260373	0.013583093312244776
K04487 sutt	K04487	sutt	MediumUrban	2.216168157279391	0.6827380032229772	3.246000877082577	0.0016752254652393937	0.007556502681578733
K04517 msi	K04517	msi	MediumUrban	-2.503400990941602	0.6587535280542424	-3.8002088555576887	2.709957273987925e-4	0.002398646814895892
K04566 msi	K04566	msi	MediumUrban	-2.784852302346891	0.6846484488388198	-4.067565342578468	1.0581308350823266e-4	0.0015269148595945573
K04652 msi	K04652	msi	MediumUrban	-1.3884646583235265	0.5894485466550313	-2.3555315662456136	0.020798588946855857	0.047434329772474894
K04652 sutt	K04652	sutt	MediumUrban	1.4352293245230134	0.6044231300357977	2.3745440126323594	0.01982227549563331	0.045733370111533826
K04654 msi	K04654	msi	MediumUrban	-1.8974243462105658	0.7020647112143594	-2.702634551918435	0.008305073297641394	0.02337397106582052
K04654 sutt	K04654	sutt	MediumUrban	2.4238762769866176	0.592711749503122	4.089468918101564	9.780448081145097e-5	0.001483264132560922
K04655 msi	K04655	msi	MediumUrban	-2.2434038061162536	0.6800296769233318	-3.298979268472691	0.0014186753957528444	0.006775083941287887
K04655 sutt	K04655	sutt	MediumUrban	1.854222065202517	0.6459629701586764	2.870477335174553	0.005171189726384944	0.016460698848292182
K04656 msi	K04656	msi	MediumUrban	-2.518276898064829	0.7215941429091539	-3.489879903836568	7.684172080996249e-4	0.004608567688879614
K04744 sutt	K04744	sutt	MediumUrban	2.4971314887531797	0.6655050647269211	3.752235138552756	3.195060310831347e-4	0.0026414717361421657
K04754 sutt	K04754	sutt	MediumUrban	1.9041526807959384	0.6396758479346423	2.976746248813339	0.003793920334128432	0.013303864971369362
K04755 sutt	K04755	sutt	MediumUrban	1.5969597737301475	0.6500704669852665	2.456594869070312	0.016060329592942832	0.03891969127638864
K04759 meye	K04759	meye	MediumUrban	-1.5047397031729308	0.4217817151735923	-3.5675792691810417	5.950003158668148e-4	0.0039027431186746176
K04759 msi	K04759	msi	MediumUrban	-2.2033036882900765	0.7023557228583925	-3.1370196277795572	0.0023452178468213775	0.009480413740715959
K04760 sutt	K04760	sutt	MediumUrban	2.5776670200213454	0.6620235014875535	3.8936186014988583	1.9594965605330202e-4	0.0020591226566185595
K04762 sutt	K04762	sutt	MediumUrban	2.8622769788822473	0.5295243134451583	5.405374042713692	5.82205044231484e-7	1.7239797266735605e-4
K04771 sutt	K04771	sutt	MediumUrban	2.381065804017674	0.5874940022753737	4.052919340105206	1.115154494865581e-4	0.0015804659834969931
K04795 msi	K04795	msi	MediumUrban	-1.521963346645734	0.5233850030517325	-2.9079231116129245	0.004640514706445877	0.015240090366962252
K04797 msi	K04797	msi	MediumUrban	-2.8276690622915837	0.5983590440320818	-4.725706230221155	8.991026414772864e-6	4.7507221441514714e-4
K04799 msi	K04799	msi	MediumUrban	-3.0751916292866808	0.6614818088365901	-4.6489436114582015	1.2108809056588123e-5	5.24201352067933e-4
K04800 msi	K04800	msi	MediumUrban	-2.1195882729662325	0.7077669792900454	-2.994754396556296	0.0035972945905775387	0.012995365766236314
K04801 msi	K04801	msi	MediumUrban	-2.362201819576559	0.6587800096052421	-3.5857217661963525	5.602223918588898e-4	0.003736385196123296
K04802 msi	K04802	msi	MediumUrban	-1.8234906529644512	0.6328884909495738	-2.8812194865931606	0.0050135103116194304	0.016133552528789126
K05352 msi	K05352	msi	MediumUrban	-1.692730208347643	0.7066959352216046	-2.395273729453162	0.018804378134317033	0.04389531797824398
K05366 sutt	K05366	sutt	MediumUrban	1.6428155315192214	0.48194678821684805	3.408707292349565	9.999742417487114e-4	0.005424973890062514
K05367 sutt	K05367	sutt	MediumUrban	1.953192078160946	0.4788470574300485	4.078947646966118	1.0157586118664527e-4	0.0014954263567595336
K05539 sutt	K05539	sutt	MediumUrban	2.1327504294682065	0.6238277653246922	3.418812928850874	9.679226204747223e-4	0.005325485072105031
K05592 msi	K05592	msi	MediumUrban	-2.5231888624037686	0.681499800529595	-3.7024058707618006	3.785943505411279e-4	0.0029078425001918666
K05592 sutt	K05592	sutt	MediumUrban	1.429403976916487	0.5999318997249347	2.3826103888989074	0.019420510018814615	0.04499543095686622
K05595 sutt	K05595	sutt	MediumUrban	1.437667081599918	0.5517653027154846	2.6055771802331775	0.010827133718296427	0.028266891867613806
K05601 mol	K05601	mol	MediumUrban	-0.7938216117059484	0.2883249590793674	-2.753218501237809	0.007214501655622558	0.020908089293088378
K05601 msi	K05601	msi	MediumUrban	-2.4388548776763264	0.6699408473531903	-3.640403309205255	4.6668719750699565e-4	0.0033469343893498694
K05716 msi	K05716	msi	MediumUrban	-2.6684661649293138	0.6703937260121	-3.980446208533208	1.4435337231177942e-4	0.0018089756814439306
K05807 sutt	K05807	sutt	MediumUrban	2.326519199178112	0.6124167097049581	3.7989152848212635	2.722062254527756e-4	0.002398646814895892
K05810 sutt	K05810	sutt	MediumUrban	2.4857771105535633	0.6300989005630248	3.9450586381477537	1.635787319177353e-4	0.0019153645495807877
K05825 sutt	K05825	sutt	MediumUrban	1.654604112240629	0.6853109973196163	2.4143842995546625	0.01790748115314132	0.04252511998122191
K05837 sutt	K05837	sutt	MediumUrban	1.5047241444802293	0.577344060752081	2.6062866958743642	0.010806419984792849	0.028266891867613806
K05847 msi	K05847	msi	MediumUrban	-1.9367042942801436	0.65002342607627694	-2.9794376888393574	0.003763914783674877	0.013242494208585563
K05884 msi	K05884	msi	MediumUrban	-2.7695888092298513	0.664967878480766	-4.164996383821509	7.44197963270953e-5	0.0013028936401089258
